,locality,type of property,subtype of property,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state
2518,Asse,APARTMENT,APARTMENT,247500.0,2.0,106.0,SEMI_EQUIPPED,,1.0,True,10.0,,,UNKNOWN,2,,GOOD
2519,NIL-SAINT-VINCENT-SAINT-MARTIN,HOUSE,APARTMENT_BLOCK,400000.0,6.0,280.0,,,-1.0,True,25.0,True,400.0,621,3,,TO_BE_DONE_UP
2520,Libin,HOUSE,FARMHOUSE,179000.0,3.0,150.0,NOT_INSTALLED,False,,True,,True,302.0,633,3,False,TO_RENOVATE
2521,Pont-a-Celles,HOUSE,HOUSE,180000.0,3.0,100.0,SEMI_EQUIPPED,False,,True,10.0,True,70.0,154,2,False,GOOD
2522,Liège Angleur,HOUSE,HOUSE,189000.0,2.0,150.0,NOT_INSTALLED,False,,True,24.0,,,100,2,False,TO_BE_DONE_UP
2523,Cheratte,HOUSE,HOUSE,189000.0,3.0,104.0,INSTALLED,,,True,16.0,,,326,2,False,GOOD
2524,OTHÉE,HOUSE,HOUSE,190000.0,3.0,250.0,SEMI_EQUIPPED,,-1.0,True,24.0,,,271,3,,TO_BE_DONE_UP
2525,Huy,HOUSE,APARTMENT_BLOCK,195000.0,2.0,165.0,SEMI_EQUIPPED,,-1.0,True,,,,115,2,,GOOD
2526,Huy,HOUSE,HOUSE,195000.0,2.0,165.0,SEMI_EQUIPPED,,-1.0,True,,,,115,2,,GOOD
2527,Huy,HOUSE,HOUSE,209000.0,3.0,173.0,INSTALLED,,-1.0,True,20.0,True,50.0,140,2,,JUST_RENOVATED
2528,Paliseul,HOUSE,HOUSE,209000.0,4.0,125.0,SEMI_EQUIPPED,False,,True,25.0,True,120.0,206,2,False,GOOD
2529,Vance,HOUSE,HOUSE,210000.0,3.0,387.0,SEMI_EQUIPPED,,-1.0,,,True,,427,3,,TO_RENOVATE
2530,Neufchateau,HOUSE,MANSION,210000.0,6.0,282.0,NOT_INSTALLED,False,,True,47.0,,,170,3,False,TO_RENOVATE
2531,Athus,HOUSE,HOUSE,220000.0,2.0,92.0,SEMI_EQUIPPED,,-1.0,,,True,,160,2,,TO_RENOVATE
2532,Ougrée,HOUSE,APARTMENT_BLOCK,229000.0,4.0,205.0,SEMI_EQUIPPED,,-1.0,True,35.0,,,252,4,,TO_BE_DONE_UP
2533,Wanze,HOUSE,HOUSE,229000.0,4.0,150.0,SEMI_EQUIPPED,,-1.0,True,5.0,True,110.0,400,4,,GOOD
2534,Amay,HOUSE,HOUSE,229000.0,4.0,215.0,INSTALLED,,-1.0,,,True,530.0,709,3,,GOOD
2535,Halanzy,HOUSE,HOUSE,235000.0,3.0,135.0,SEMI_EQUIPPED,,-1.0,,,True,,580,4,,TO_RENOVATE
2536,La Louvière Houdeng-Aimeries,HOUSE,HOUSE,235000.0,3.0,171.0,INSTALLED,False,,True,,True,75.0,230,2,False,GOOD
2537,Andenne,HOUSE,HOUSE,239000.0,3.0,121.0,NOT_INSTALLED,,-1.0,True,25.0,True,,671,4,,TO_BE_DONE_UP
2538,La Louvière Strépy-Bracquegnies,HOUSE,HOUSE,240000.0,4.0,152.0,INSTALLED,,,True,100.0,True,594.0,907,3,False,AS_NEW
2539,Visé,HOUSE,HOUSE,245000.0,4.0,131.0,SEMI_EQUIPPED,,-1.0,True,20.0,True,74.0,675,3,,TO_BE_DONE_UP
2540,Tubize,HOUSE,MIXED_USE_BUILDING,249000.0,2.0,120.0,SEMI_EQUIPPED,False,,,,,,316,2,False,GOOD
2541,Amay,HOUSE,HOUSE,249500.0,2.0,125.0,INSTALLED,,-1.0,True,20.0,True,1337.0,1562,3,,GOOD
2542,Bruxelles,HOUSE,HOUSE,250000.0,4.0,75.0,INSTALLED,False,,,,,,17,2,,TO_RESTORE
2543,Waremme,HOUSE,COUNTRY_COTTAGE,250000.0,3.0,125.0,,False,,,,,,340,3,False,TO_RENOVATE
2544,Lede,HOUSE,HOUSE,259000.0,3.0,125.0,INSTALLED,False,,True,9.0,,,82,2,False,GOOD
2545,Geer,HOUSE,TOWN_HOUSE,265000.0,3.0,145.0,,False,,,,True,900.0,1532,4,False,TO_RENOVATE
2546,Waregem,HOUSE,BUNGALOW,265000.0,3.0,105.0,INSTALLED,,-1.0,,,,,497,4,,GOOD
2547,,,,,,,,,,,,,,,,,
2548,Huy,HOUSE,APARTMENT_BLOCK,275000.0,6.0,315.0,SEMI_EQUIPPED,,-1.0,,,,,123,2,,GOOD
2549,Huy,HOUSE,HOUSE,275000.0,6.0,315.0,SEMI_EQUIPPED,,-1.0,,,,,123,2,,GOOD
2550,Forest,HOUSE,MIXED_USE_BUILDING,650000.0,4.0,270.0,SEMI_EQUIPPED,,-1.0,True,,True,50.0,170,2,,GOOD
2551,Wavre,APARTMENT,LOFT,500000.0,4.0,255.0,0,,-1.0,,,,,UNKNOWN,,,
2552,Wavre,APARTMENT,APARTMENT,500000.0,4.0,255.0,0,,-1.0,,,,,UNKNOWN,,,
2553,Forest,HOUSE,HOUSE,650000.0,4.0,270.0,SEMI_EQUIPPED,,-1.0,True,,True,50.0,170,2,,GOOD
2554,NIL-SAINT-VINCENT-SAINT-MARTIN,HOUSE,HOUSE,400000.0,6.0,280.0,,,-1.0,True,25.0,True,400.0,621,3,,TO_BE_DONE_UP
2555,WOLUWÉ-SAINT-PIERRE,APARTMENT,APARTMENT,450000.0,3.0,95.0,USA_INSTALLED,,-1.0,True,,,,UNKNOWN,,,
2556,Wavre,HOUSE,APARTMENT_BLOCK,500000.0,4.0,255.0,0,,-1.0,,,,,3000,UNKNOWN,,UNKNOWN
2557,Wavre,HOUSE,APARTMENT_BLOCK,750000.0,5.0,320.0,0,,-1.0,True,11.0,,,430,3,,
2558,Wavre,HOUSE,VILLA,500000.0,5.0,145.0,HYPER_EQUIPPED,,1.0,True,25.0,True,650.0,858,4,,AS_NEW
2559,WÉPION,HOUSE,VILLA,380000.0,3.0,160.0,HYPER_EQUIPPED,,-1.0,True,100.0,True,800.0,1880,4,,GOOD
2560,Wavre,HOUSE,APARTMENT_BLOCK,525000.0,3.0,157.0,,,-1.0,True,6.0,,,0,2,,TO_BE_DONE_UP
2561,Châtelet,HOUSE,HOUSE,190000.0,3.0,160.0,INSTALLED,,-1.0,True,23.0,True,135.0,220,2,,GOOD
2562,BOUFFIOULX,HOUSE,HOUSE,330000.0,6.0,270.0,HYPER_EQUIPPED,,-1.0,True,15.0,True,410.0,560,3,,GOOD
2563,Châtelet,HOUSE,VILLA,175000.0,5.0,235.0,SEMI_EQUIPPED,,-1.0,True,,True,300.0,300,2,,TO_RENOVATE
2564,MORNIMONT,HOUSE,HOUSE,320000.0,3.0,146.0,INSTALLED,,1.0,True,,True,,528,4,,GOOD
2565,Gent,HOUSE,HOUSE,458000.0,4.0,163.0,INSTALLED,,-1.0,True,,,,172,2,,
2566,Gent,HOUSE,HOUSE,369000.0,3.0,148.0,INSTALLED,,-1.0,True,,True,,232,2,,
2567,Oudenaarde,HOUSE,HOUSE,596000.0,3.0,175.0,INSTALLED,,-1.0,True,,,,1170,4,True,
2568,Putte,HOUSE,HOUSE,599000.0,5.0,170.0,INSTALLED,,-1.0,,,,,416,,,GOOD
2569,Bruxelles,APARTMENT,APARTMENT,645000.0,3.0,180.0,HYPER_EQUIPPED,False,,True,,,,UNKNOWN,2,False,TO_BE_DONE_UP
2570,Zwevegem,HOUSE_GROUP,HOUSE_GROUP,,,,0,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
2571,Sint-Truiden,HOUSE,CASTLE,1650000.0,0.0,,0,,,,,,,37000,4,,TO_RENOVATE
2572,Sint-Andries,HOUSE,HOUSE,399000.0,3.0,136.0,INSTALLED,False,,,,True,,344,3,False,GOOD
2573,Grimbergen,APARTMENT,APARTMENT,895000.0,5.0,433.0,0,,,True,,,,UNKNOWN,,,TO_BE_DONE_UP
2574,Antwerp,APARTMENT,APARTMENT,135000.0,1.0,81.0,SEMI_EQUIPPED,,-1.0,,,,,UNKNOWN,2,,TO_RENOVATE
2575,Antwerp,APARTMENT,APARTMENT,159000.0,2.0,92.0,SEMI_EQUIPPED,,-1.0,,,True,69.0,UNKNOWN,2,,TO_RENOVATE
2576,Antwerp,APARTMENT,APARTMENT,499000.0,3.0,138.0,HYPER_EQUIPPED,,-1.0,True,11.0,,,,2,,JUST_RENOVATED
2577,Willebroek,APARTMENT,GROUND_FLOOR,267000.0,2.0,87.0,INSTALLED,,-1.0,True,,True,,,4,,
2578,Blankenberge,APARTMENT,APARTMENT,170000.0,1.0,40.0,INSTALLED,,-1.0,True,,,,,2,,JUST_RENOVATED
2579,Blankenberge,APARTMENT,APARTMENT,245000.0,1.0,60.0,INSTALLED,,-1.0,True,,,,,UNKNOWN,,UNKNOWN
2580,Bissegem,HOUSE,HOUSE,275000.0,3.0,155.0,SEMI_EQUIPPED,,-1.0,True,,,,465,3,,TO_RENOVATE
2581,Musson,HOUSE,HOUSE,279000.0,4.0,128.0,SEMI_EQUIPPED,,-1.0,True,17.0,True,,185,3,,TO_RENOVATE
2582,Saint-Hubert,HOUSE,HOUSE,285000.0,4.0,160.0,SEMI_EQUIPPED,False,,True,,,,1140,4,False,TO_BE_DONE_UP
2583,Bouillon - Bellevaux,HOUSE,HOUSE,289000.0,5.0,221.0,SEMI_EQUIPPED,False,,True,50.0,True,1500.0,2339,3,False,GOOD
2584,Zonnegem,HOUSE,HOUSE,289000.0,3.0,165.0,0,,,,,,,946,3,,TO_RENOVATE
2585,Ronse,HOUSE,MIXED_USE_BUILDING,295000.0,5.0,,INSTALLED,False,,True,10.0,,,480,2,False,TO_BE_DONE_UP
2586,Herzele,HOUSE,MIXED_USE_BUILDING,298000.0,7.0,220.0,INSTALLED,,,True,,,,477,2,,GOOD
2587,Tubize,HOUSE,HOUSE,299000.0,3.0,188.0,INSTALLED,False,,True,49.0,True,168.0,266,2,False,TO_BE_DONE_UP
2588,Seraing,HOUSE,HOUSE,299000.0,3.0,137.0,HYPER_EQUIPPED,False,,True,30.0,True,203.0,370,3,False,AS_NEW
2589,Huy,HOUSE,HOUSE,299000.0,4.0,231.0,INSTALLED,,-1.0,True,19.0,True,658.0,893,4,,GOOD
2590,VISE,HOUSE,HOUSE,299000.0,5.0,171.0,INSTALLED,,-1.0,True,30.0,True,,257,3,,JUST_RENOVATED
2591,Desselgem,HOUSE,HOUSE,299500.0,3.0,140.0,INSTALLED,,-1.0,,,,,1461,4,,GOOD
2592,Ronse,HOUSE,HOUSE,299500.0,3.0,152.0,HYPER_EQUIPPED,False,,True,24.0,True,100.0,240,3,False,AS_NEW
2593,Gembloux,HOUSE,HOUSE,300000.0,3.0,152.0,SEMI_EQUIPPED,,-1.0,True,30.0,True,800.0,1191,3,,GOOD
2594,Seneffe,HOUSE,VILLA,315000.0,3.0,174.0,SEMI_EQUIPPED,,1.0,True,67.0,True,,2129,4,,TO_RENOVATE
2595,Nandrin,HOUSE,HOUSE,319000.0,3.0,165.0,SEMI_EQUIPPED,,-1.0,True,50.0,True,750.0,1311,4,,GOOD
2596,Chiny,HOUSE,HOUSE,319000.0,6.0,272.0,INSTALLED,False,,True,75.0,True,1300.0,1570,2,False,GOOD
2597,Villers-le-Bouillet,HOUSE,HOUSE,325000.0,6.0,190.0,INSTALLED,,-1.0,True,,True,,877,4,,GOOD
2598,Vilvoorde,HOUSE,HOUSE,329000.0,3.0,126.0,INSTALLED,False,,True,23.0,,,100,2,False,GOOD
2599,Hulshout,HOUSE,HOUSE,329000.0,3.0,186.0,SEMI_EQUIPPED,,-1.0,True,7.0,True,112.0,290,3,,GOOD
2600,Huy,HOUSE,APARTMENT_BLOCK,329000.0,4.0,201.0,INSTALLED,,-1.0,,,,,110,2,,GOOD
2601,Sint-Lievens-Houtem,HOUSE,HOUSE,329000.0,3.0,200.0,INSTALLED,,,True,60.0,True,400.0,755,4,False,GOOD
2602,Villers-le-Bouillet,HOUSE,HOUSE,329500.0,4.0,160.0,SEMI_EQUIPPED,,1.0,True,,True,,800,4,,AS_NEW
2603,Lessines,HOUSE,EXCEPTIONAL_PROPERTY,329500.0,4.0,220.0,SEMI_EQUIPPED,False,,True,75.0,True,800.0,1513,4,False,GOOD
2604,Leuven Heverlee,HOUSE,HOUSE,339000.0,3.0,123.0,SEMI_EQUIPPED,False,,True,10.0,True,40.0,185,3,False,TO_BE_DONE_UP
2605,Flobecq,HOUSE,HOUSE,339000.0,3.0,190.0,INSTALLED,,-1.0,True,,,,630,3,,GOOD
2606,Nivelles,HOUSE,HOUSE,339500.0,4.0,280.0,SEMI_EQUIPPED,,-1.0,True,26.0,,,124,2,,AS_NEW
2607,Genappe,HOUSE,APARTMENT_BLOCK,339500.0,4.0,280.0,SEMI_EQUIPPED,,-1.0,True,26.0,,,124,2,,AS_NEW
2608,Genappe,HOUSE,HOUSE,339500.0,4.0,280.0,SEMI_EQUIPPED,,-1.0,True,26.0,,,124,2,,AS_NEW
2609,Modave,HOUSE,HOUSE,339500.0,4.0,200.0,NOT_INSTALLED,,-1.0,True,30.0,True,500.0,990,4,,GOOD
2610,Blankenberge,APARTMENT,PENTHOUSE,385000.0,2.0,96.0,INSTALLED,,-1.0,True,,,,,,,
2611,Blankenberge,APARTMENT,FLAT_STUDIO,110000.0,0.0,35.0,NOT_INSTALLED,,-1.0,True,,,,UNKNOWN,2,,GOOD
2612,Blankenberge,APARTMENT,FLAT_STUDIO,105000.0,0.0,35.0,NOT_INSTALLED,,-1.0,True,,,,UNKNOWN,,,TO_BE_DONE_UP
2613,EQUIHEN PLAGE,HOUSE,EXCEPTIONAL_PROPERTY,289000.0,2.0,,INSTALLED,True,-1.0,True,,True,,0,2,,GOOD
2614,Kessel-Lo,HOUSE,HOUSE,495000.0,3.0,145.0,INSTALLED,,-1.0,,,,,1991,,,
2615,Machelen,HOUSE,HOUSE,536000.0,4.0,158.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,2,,
2616,Evere,HOUSE,HOUSE,536000.0,4.0,158.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,2,,
2617,Diegem,HOUSE,HOUSE,536000.0,4.0,158.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,2,,
2618,BRUXELLES,HOUSE,HOUSE,536000.0,4.0,158.0,USA_HYPER_EQUIPPED,,-1.0,True,46.0,True,,0,2,,
2619,,,,,,,,,,,,,,,,,
2620,Mouscron,HOUSE,HOUSE,229000.0,3.0,151.0,HYPER_EQUIPPED,,-1.0,,,,,0,2,,
2621,Tournai,APARTMENT,APARTMENT,229000.0,2.0,120.0,0,,-1.0,,,,,UNKNOWN,UNKNOWN,,UNKNOWN
2622,Leuze-En-Hainaut,HOUSE,APARTMENT_BLOCK,165000.0,3.0,,0,,-1.0,,,,,440,,,TO_RENOVATE
2623,Tremelo,HOUSE,VILLA,799000.0,12.0,830.0,SEMI_EQUIPPED,,1.0,,,True,,6314,4,,
2624,Tremelo,HOUSE,HOUSE,799000.0,12.0,830.0,SEMI_EQUIPPED,,1.0,,,True,,6314,4,,
2625,Pepinster,HOUSE,APARTMENT_BLOCK,295000.0,4.0,144.0,,,-1.0,,,,,171,3,,GOOD
2626,SINT-JANS-MOLENBEEK,APARTMENT,APARTMENT,225000.0,2.0,95.0,INSTALLED,,-1.0,True,9.0,,,,2,,GOOD
2627,Vilvoorde,HOUSE,HOUSE,445000.0,3.0,145.0,INSTALLED,,-1.0,True,60.0,True,87.0,319,3,,JUST_RENOVATED
2628,Marchin,HOUSE,HOUSE,385000.0,3.0,130.0,INSTALLED,,-1.0,True,43.0,True,1500.0,2140,4,,AS_NEW
2629,Anderlecht,APARTMENT,LOFT,560000.0,3.0,150.0,0,,-1.0,,,,,UNKNOWN,,,
2630,Uccle,HOUSE,VILLA,1450000.0,4.0,265.0,INSTALLED,,-1.0,True,11.0,True,,1540,4,,TO_RENOVATE
2631,Etterbeek,APARTMENT,APARTMENT,370000.0,2.0,100.0,HYPER_EQUIPPED,,-1.0,,,,,UNKNOWN,2,,
2632,Benahavis - Marbella,APARTMENT,APARTMENT,320000.0,2.0,122.0,0,True,-1.0,True,30.0,,,UNKNOWN,,,
2633,Westrem,HOUSE,VILLA,829000.0,4.0,408.0,0,,,True,,,,2387,4,,GOOD
2634,Zwevezele,HOUSE,HOUSE,275000.0,2.0,116.0,0,,,True,,,,995,3,,TO_RENOVATE
2635,Ixelles,APARTMENT,APARTMENT,609500.0,3.0,157.0,NOT_INSTALLED,,-1.0,,,True,,UNKNOWN,,,AS_NEW
2636,Ixelles,APARTMENT,GROUND_FLOOR,458500.0,2.0,97.0,NOT_INSTALLED,,-1.0,,,,,UNKNOWN,,,GOOD
2637,Ixelles,APARTMENT,GROUND_FLOOR,609500.0,3.0,157.0,NOT_INSTALLED,,-1.0,,,True,,UNKNOWN,,,AS_NEW
2638,Ixelles,APARTMENT,APARTMENT,458500.0,2.0,97.0,NOT_INSTALLED,,-1.0,,,,,UNKNOWN,,,GOOD
2639,BERCHEM-SAINTE-AGATHE,APARTMENT,APARTMENT,400000.0,2.0,101.0,,,-1.0,True,95.0,,,UNKNOWN,3,,
2640,Wavre,HOUSE,MIXED_USE_BUILDING,345000.0,2.0,176.0,,,-1.0,,,,,110,3,,TO_RENOVATE
2641,Gent,HOUSE,HOUSE,345000.0,3.0,119.0,INSTALLED,,-1.0,,,,,50,3,,TO_RESTORE
2642,Paal,HOUSE,HOUSE,349000.0,3.0,208.0,SEMI_EQUIPPED,,1.0,,,,,1682,4,,GOOD
2643,Rumes Taintignies,HOUSE,VILLA,349000.0,3.0,148.0,HYPER_EQUIPPED,False,,True,47.0,True,532.0,674,4,,GOOD
2644,Ellezelles,HOUSE,BUNGALOW,349500.0,4.0,185.0,SEMI_EQUIPPED,False,,True,40.0,True,800.0,1204,4,False,GOOD
2645,Florennes,HOUSE,HOUSE,349900.0,4.0,133.0,SEMI_EQUIPPED,,-1.0,True,25.0,,,616,3,,TO_RENOVATE
2646,Florennes,HOUSE,MIXED_USE_BUILDING,349900.0,4.0,133.0,SEMI_EQUIPPED,,-1.0,True,25.0,,,616,3,,TO_RENOVATE
2647,Braine-le-Comte,HOUSE,HOUSE,350000.0,4.0,287.0,HYPER_EQUIPPED,False,,True,30.0,True,130.0,395,3,False,AS_NEW
2648,,,,,,,,,,,,,,,,,
2649,SINT-AMANDSBERG,HOUSE,HOUSE,350000.0,3.0,147.0,INSTALLED,False,-1.0,True,33.0,True,90.0,220,2,,GOOD
2650,Dilbeek,HOUSE,HOUSE,354000.0,2.0,136.0,NOT_INSTALLED,,,True,,,,1401,2,False,TO_RENOVATE
2651,Mechelen,HOUSE,HOUSE,359000.0,4.0,151.0,INSTALLED,,-1.0,True,30.0,True,,97,2,,GOOD
2652,Liège,HOUSE,HOUSE,360000.0,4.0,200.0,INSTALLED,,1.0,True,40.0,True,600.0,850,4,False,GOOD
2653,Hamois Schaltin,HOUSE,COUNTRY_COTTAGE,365000.0,2.0,161.0,SEMI_EQUIPPED,False,,True,,,,1622,4,False,GOOD
2654,Arlon,HOUSE,HOUSE,365000.0,3.0,251.0,INSTALLED,,-1.0,,,True,,970,4,,TO_RESTORE
2655,Bassilly,HOUSE,HOUSE,370000.0,4.0,160.0,INSTALLED,False,,True,,True,,1200,4,,AS_NEW
2656,Malle,HOUSE,HOUSE,375000.0,5.0,182.0,0,,,,,,,381,3,,GOOD
2657,Hoeselt,HOUSE,HOUSE,379000.0,3.0,183.0,,,,True,,True,2682.0,2682,4,,TO_BE_DONE_UP
2658,Wichelen,HOUSE,BUNGALOW,379000.0,3.0,200.0,HYPER_EQUIPPED,False,,True,,,,900,4,False,AS_NEW
2659,Lede,HOUSE,BUNGALOW,379000.0,4.0,170.0,INSTALLED,,,True,30.0,,,461,4,False,GOOD
2660,Oudenaarde,HOUSE,VILLA,380000.0,5.0,300.0,SEMI_EQUIPPED,,-1.0,True,,,,930,4,,TO_RENOVATE
2661,Mol,HOUSE,VILLA,385000.0,4.0,200.0,HYPER_EQUIPPED,,,True,,True,700.0,836,4,False,JUST_RENOVATED
2662,GRANDMETZ,HOUSE,VILLA,385000.0,3.0,130.0,INSTALLED,,-1.0,True,,,,849,4,True,GOOD
2663,Brugge,HOUSE,HOUSE,389000.0,6.0,210.0,INSTALLED,False,,True,,True,119.0,220,2,False,TO_RENOVATE
2664,VAUX-ET-BORSET,HOUSE,HOUSE,390000.0,4.0,285.0,INSTALLED,,-1.0,,,True,,4000,4,,TO_RENOVATE
2665,Havelange,HOUSE,VILLA,395000.0,4.0,180.0,USA_HYPER_EQUIPPED,False,,True,,True,820.0,1000,4,False,JUST_RENOVATED
2666,Charleroi Jumet,HOUSE,APARTMENT_BLOCK,395000.0,4.0,150.0,INSTALLED,False,,,,,,652,3,False,GOOD
2667,Erpe-Mere,HOUSE,EXCEPTIONAL_PROPERTY,395000.0,4.0,208.0,USA_HYPER_EQUIPPED,,,True,20.0,True,350.0,497,3,False,AS_NEW
2668,Ronse,HOUSE,COUNTRY_COTTAGE,395000.0,3.0,147.0,INSTALLED,,-1.0,True,,True,,3535,4,,TO_RENOVATE
2669,Roosdaal,HOUSE,VILLA,399000.0,5.0,245.0,SEMI_EQUIPPED,,,True,40.0,True,400.0,716,4,False,TO_BE_DONE_UP
2670,BERCHEM-SAINTE-AGATHE,APARTMENT,PENTHOUSE,400000.0,2.0,101.0,USA_HYPER_EQUIPPED,,-1.0,True,95.0,,,UNKNOWN,3,,AS_NEW
2671,Knokke,APARTMENT,DUPLEX,495000.0,2.0,105.0,INSTALLED,False,,True,31.0,True,31.0,,2,False,
2672,Ieper,HOUSE,HOUSE,850000.0,4.0,,0,False,,True,,True,,3800,,False,TO_BE_DONE_UP
2673,Sint-Laureins,HOUSE,HOUSE,465000.0,5.0,375.0,INSTALLED,False,,,,True,,856,4,False,GOOD
2674,Veldegem,HOUSE,HOUSE,329000.0,3.0,,INSTALLED,False,,True,,True,1417.0,1950,4,False,
2675,Zedelgem,HOUSE,HOUSE,249000.0,3.0,160.0,,False,,,,True,,400,4,False,
2676,SINT-TRUIDEN,HOUSE,HOUSE,285000.0,4.0,138.0,INSTALLED,,-1.0,,,,,542,4,,
2677,Oudenaarde,HOUSE,HOUSE,235000.0,3.0,137.0,INSTALLED,False,,,,True,85.0,184,2,False,GOOD
2678,Izegem,HOUSE,HOUSE,139000.0,2.0,,0,False,,,,,,124,2,False,
2679,Louvain-La-Neuve,APARTMENT,APARTMENT,389000.0,2.0,93.0,INSTALLED,,-1.0,True,8.0,,,UNKNOWN,,,
2680,Louvain-La-Neuve,APARTMENT,APARTMENT,389000.0,2.0,96.0,INSTALLED,,-1.0,True,5.0,,,UNKNOWN,,,
2681,Louvain-La-Neuve,APARTMENT,APARTMENT,470000.0,3.0,121.0,INSTALLED,,-1.0,True,24.0,,,UNKNOWN,,,
2682,Louvain-La-Neuve,APARTMENT,APARTMENT,450000.0,3.0,114.0,INSTALLED,,-1.0,True,8.0,,,UNKNOWN,,,
2683,Knokke-Heist,APARTMENT,APARTMENT,585000.0,2.0,85.0,0,False,,,,,,,2,False,AS_NEW
2684,Knokke,APARTMENT,APARTMENT,795000.0,3.0,88.0,0,False,,,,,,,2,False,
2685,Knokke,APARTMENT,APARTMENT,795000.0,3.0,88.0,0,False,,,,True,,,2,False,
2686,Maaseik,APARTMENT,APARTMENT,228000.0,1.0,,INSTALLED,False,,,,True,,,2,False,
2687,Opglabbeek,HOUSE,HOUSE,549000.0,4.0,212.0,0,False,,,,,,16366,,False,
2688,Borgerhout,APARTMENT,APARTMENT,349000.0,2.0,,INSTALLED,,-1.0,True,,,,,2,,AS_NEW
2689,Tessenderlo,HOUSE,HOUSE,265000.0,3.0,201.0,SEMI_EQUIPPED,,-1.0,,,,,818,3,,GOOD
2690,Borgerhout,APARTMENT,APARTMENT,224000.0,2.0,85.0,SEMI_EQUIPPED,,-1.0,,,True,,,2,,GOOD
2691,,,,,,,,,,,,,,,,,
2692,Borgerhout,APARTMENT,APARTMENT,245000.0,3.0,106.0,SEMI_EQUIPPED,,-1.0,True,8.0,,,,3,,TO_BE_DONE_UP
2693,Mechelen,APARTMENT,APARTMENT,299000.0,2.0,108.0,USA_INSTALLED,,1.0,True,,,,,2,,TO_RENOVATE
2694,Brasschaat,HOUSE,VILLA,1660000.0,4.0,451.0,INSTALLED,,-1.0,,,True,,4085,4,,AS_NEW
2695,Brasschaat,HOUSE,MANSION,895000.0,4.0,430.0,INSTALLED,,-1.0,True,,True,,1650,4,,AS_NEW
2696,Braine-le-Comte,HOUSE,VILLA,325000.0,4.0,,INSTALLED,,-1.0,,,,,478,3,,
2697,Braine-l'Alleud,APARTMENT,APARTMENT,275000.0,2.0,,INSTALLED,,-1.0,,,,,UNKNOWN,2,,GOOD
2698,Braine-l'Alleud,HOUSE,HOUSE,275000.0,2.0,,INSTALLED,,-1.0,,,,,0,2,,GOOD
2699,Braine-le-Comte,HOUSE,VILLA,399000.0,4.0,,INSTALLED,,-1.0,,,,,478,3,,
2700,Vosselaar,HOUSE,HOUSE,399000.0,3.0,194.0,0,,,,,,,879,4,,GOOD
2701,Taviers,HOUSE,HOUSE,399000.0,5.0,423.0,SEMI_EQUIPPED,False,,,,True,517.0,696,4,False,GOOD
2702,Meslin-l'Evêque,HOUSE,VILLA,399000.0,3.0,366.0,USA_UNINSTALLED,,1.0,True,60.0,True,,1813,4,,TO_BE_DONE_UP
2703,Rixensart,HOUSE,VILLA,415000.0,5.0,190.0,NOT_INSTALLED,False,,True,30.0,True,1113.0,1223,4,False,TO_RENOVATE
2704,Grez-Doiceau,HOUSE,HOUSE,420000.0,4.0,179.0,INSTALLED,,-1.0,True,,,,641,4,,
2705,Arlon,HOUSE,HOUSE,420000.0,3.0,181.0,INSTALLED,,-1.0,,,True,,365,2,,GOOD
2706,Tollembeek,HOUSE,HOUSE,439000.0,3.0,185.0,INSTALLED,,-1.0,True,,,,1895,4,,TO_BE_DONE_UP
2707,Boutersem,HOUSE,EXCEPTIONAL_PROPERTY,439000.0,4.0,400.0,HYPER_EQUIPPED,False,,True,40.0,,,532,4,False,GOOD
2708,Libin,HOUSE,EXCEPTIONAL_PROPERTY,439000.0,6.0,290.0,HYPER_EQUIPPED,False,,True,50.0,True,2000.0,2132,3,True,AS_NEW
2709,Nivelles,HOUSE,MIXED_USE_BUILDING,440000.0,5.0,190.0,HYPER_EQUIPPED,,1.0,True,,True,,664,4,,TO_BE_DONE_UP
2710,Nivelles,HOUSE,VILLA,440000.0,5.0,190.0,HYPER_EQUIPPED,,1.0,True,10.0,True,553.0,664,4,,TO_BE_DONE_UP
2711,Habay Marbehan,HOUSE,HOUSE,440000.0,6.0,255.0,USA_INSTALLED,False,,True,,,,774,4,True,GOOD
2712,Willebroek,HOUSE,HOUSE,447000.0,4.0,,INSTALLED,,1.0,True,13.0,True,422.0,758,4,,TO_BE_DONE_UP
2713,Uccle,HOUSE,HOUSE,449000.0,4.0,150.0,INSTALLED,False,,True,,True,47.0,110,3,False,GOOD
2714,Leuven,HOUSE,HOUSE,449000.0,3.0,127.0,INSTALLED,,,True,20.0,,,147,2,,GOOD
2715,Amay,HOUSE,HOUSE,450000.0,3.0,340.0,INSTALLED,,-1.0,,,,,255,2,,GOOD
2716,Anderlecht,HOUSE,HOUSE,459000.0,3.0,185.0,INSTALLED,,,True,25.0,,,82,2,False,JUST_RENOVATED
2717,LANTIN,HOUSE,VILLA,460000.0,3.0,,HYPER_EQUIPPED,,1.0,,,,,1450,4,,GOOD
2718,Aubange,HOUSE,HOUSE,460000.0,4.0,130.0,INSTALLED,False,,True,10.0,,,503,4,False,GOOD
